Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Gabon,GAB,1972,,,,0
Gabon,GAB,1973,,,,0
Gabon,GAB,1974,,,,0
Gabon,GAB,1975,,,,0
Gabon,GAB,1976,,,,0
Gabon,GAB,1977,,,,0
Gabon,GAB,1978,,,,0
Gabon,GAB,1979,,,,0
Gabon,GAB,1980,,,,0
Gabon,GAB,1981,,,,0
Gabon,GAB,1982,,,,0
Gabon,GAB,1983,,,,0
Gabon,GAB,1984,,,,0
Gabon,GAB,1985,,,,0
Gabon,GAB,1986,,,,0
Gabon,GAB,1987,,,,0
Gabon,GAB,1988,,,,0
Gabon,GAB,1989,,,,0
Gabon,GAB,1990,,,,0
Gabon,GAB,1991,,,,0
Gabon,GAB,1992,,,,0
Gabon,GAB,1993,,,,0
Gabon,GAB,1994,,,,0
Gabon,GAB,1995,,,,0
Gabon,GAB,1996,,,,0
Gabon,GAB,1997,,,,0
Gabon,GAB,1998,,,,0
Gabon,GAB,1999,,,,0
Gabon,GAB,2000,,,,0
Gabon,GAB,2001,,,,0
Gabon,GAB,2002,,,,0
Gabon,GAB,2003,,,,0
Gabon,GAB,2004,,,,0
Gabon,GAB,2005,,,,0
Gabon,GAB,2006,,,,0
Gabon,GAB,2007,,,,0
Gabon,GAB,2008,,,,0
Gabon,GAB,2009,,,,0
Gabon,GAB,2010,,,,0
Gabon,GAB,2011,,,,0
Gabon,GAB,2012,,,,0
Gabon,GAB,2013,,,,0
Gabon,GAB,2014,,,,0
Gabon,GAB,2015,,,,0
Gabon,GAB,2016,,,,0
Gabon,GAB,2017,,,,0
Gabon,GAB,2018,,,,0
Gabon,GAB,2019,,,,0
Gabon,GAB,2020,,,,0
Gabon,GAB,2021,,,,0
Gabon,GAB,2022,,,,0
Germany,DEU,1966,4.3284645,3.908512,3.3796387,0.4199522
Germany,DEU,1967,0.11687851,-2.6071358,-7.6865234,2.7240143
Germany,DEU,1968,2.2645226,0.72942734,198.71655,1.5350955
Germany,DEU,1969,-0.4217682,-9.419529,249.78735,8.99776
Germany,DEU,1970,18.651196,14.233189,172.58716,4.4180098
Germany,DEU,1971,-12.590282,-11.801456,45.13037,-0.7888279
Germany,DEU,1972,8.70023,-0.6805954,117.96582,9.380823
Germany,DEU,1973,13.425476,6.093338,203.70605,7.33214
Germany,DEU,1974,13.872971,7.1963005,-83.19971,6.67667
Germany,DEU,1975,25.906876,-1.5574303,-179.36646,27.46431
Germany,DEU,1976,6.2980194,-9.01038,246.03857,15.308395
Germany,DEU,1977,44.207382,10.946041,-53.921387,33.261345
Germany,DEU,1978,9.961548,2.53294,135.0249,7.4286118
Germany,DEU,1979,23.707275,0.46517944,207.02441,23.242088
Germany,DEU,1980,13.698456,3.696209,-157.37451,10.002243
Germany,DEU,1981,30.199265,1.983036,-162.19849,28.216232
Germany,DEU,1982,24.69426,-0.5397644,-169.43677,25.234024
Germany,DEU,1983,6.460846,-3.8592186,49.559814,10.320053
Germany,DEU,1984,74.13544,-0.36065674,74.343994,74.49611
Germany,DEU,1985,94.20914,-3.1857224,29.128662,97.39487
Germany,DEU,1986,-19.81955,3.3118782,-15.833252,-23.13144
Germany,DEU,1987,36.644135,4.7618103,-0.1418457,31.882324
Germany,DEU,1988,42.683655,-0.14865112,-28.096436,42.832306
Germany,DEU,1989,8.745514,-5.0192413,-54.32129,13.7647705
Germany,DEU,1990,-29.577118,-3.5542831,-37.97119,-26.022858
Germany,DEU,1991,-18.534088,-4.062767,-83.464355,-14.471313
Germany,DEU,1992,41.317474,8.969818,-122.6228,32.347656
Germany,DEU,1993,-12.791412,2.2474136,-5.0197754,-15.038818
Germany,DEU,1994,-0.9458008,5.5805054,-36.40869,-6.526306
Germany,DEU,1995,14.532166,6.303337,6.0908203,8.228821
Germany,DEU,1996,15.303345,-6.0149155,115.747314,21.318237
Germany,DEU,1997,28.75232,4.023384,-81.41089,24.728943
Germany,DEU,1998,-18.656311,6.109543,-14.899414,-24.765839
Germany,DEU,1999,32.928772,9.082268,-88.99951,23.846497
Germany,DEU,2000,25.722107,26.85147,-1.1035156,-1.1293335
Germany,DEU,2001,6.0151367,4.3505554,68.60498,1.6645508
Germany,DEU,2002,1.2485352,22.466377,-52.32495,-21.217865
Germany,DEU,2003,1.7478027,4.10083,-2.9997559,-2.3529663
Germany,DEU,2004,37.668274,35.04982,-38.246094,2.6184387
Germany,DEU,2005,11.293579,25.279694,-58.555176,-13.986145
Germany,DEU,2006,47.39093,38.42119,52.361816,8.969757
Germany,DEU,2007,-22.449524,53.18457,-146.50977,-75.634094
Germany,DEU,2008,29.45996,9.600983,11.776367,19.858978
Germany,DEU,2009,-35.029236,4.5500793,-207.45166,-39.579285
Germany,DEU,2010,38.873047,26.112244,116.09668,12.760742
Germany,DEU,2011,-34.7041,53.836853,-101.85962,-88.54089
Germany,DEU,2012,31.433594,55.56012,19.894775,-24.126587
Germany,DEU,2013,11.764282,19.015991,94.840576,-7.251663
Germany,DEU,2014,26.18274,28.124847,-184.24146,-1.9421539
Germany,DEU,2015,52.42627,67.73569,17.971191,-15.309372
Germany,DEU,2016,-18.94159,0.8343506,80.9668,-19.77594
Germany,DEU,2017,46.53363,69.03418,3.2563477,-22.50058
Germany,DEU,2018,15.931641,17.882935,-113.47754,-1.9512787
Germany,DEU,2019,42.378296,45.45117,-140.09521,-3.0728912
Germany,DEU,2020,4.1088867,31.744202,-253.55933,-27.6353
Germany,DEU,2021,-40.02899,-51.35614,141.52466,11.327148
Germany,DEU,2022,-36.664795,50.10504,-96.504395,-86.76984
Greece,GRC,1966,2.7470427,2.7470427,,0
Greece,GRC,1967,-0.20698881,-0.20698881,,0
Greece,GRC,1968,-0.863441,-0.863441,,0
Greece,GRC,1969,2.0314512,2.0314512,,0
Greece,GRC,1970,1.7180109,1.7180109,,0
Greece,GRC,1971,0.047311783,0.047311783,,0
Greece,GRC,1972,0.07392454,0.07392454,,0
Greece,GRC,1973,-1.342473,-1.342473,,0
Greece,GRC,1974,0.36666727,0.36666727,,0
Greece,GRC,1975,-0.9817209,-0.9817209,,0
Greece,GRC,1976,-0.40215015,-0.40215015,,0
Greece,GRC,1977,0.12715054,0.12715054,,0
Greece,GRC,1978,3.1521502,3.1521502,,0
Greece,GRC,1979,1.7091398,1.7091398,,0
Greece,GRC,1980,-0.47607517,-0.47607517,,0
Greece,GRC,1981,0.0059137344,0.0059137344,,0
Greece,GRC,1982,0.45537567,0.45537567,,0
Greece,GRC,1983,-3.6104832,-3.6104832,4.7260895,0
Greece,GRC,1984,1.5435486,1.5435486,7.2953186,0
Greece,GRC,1985,-0.16854858,-0.16854858,11.941437,0
Greece,GRC,1986,1.2715054,1.2715054,-0.8019409,0
Greece,GRC,1987,-1.342473,-1.342473,22.042664,0
Greece,GRC,1988,-1.2241936,-1.2241936,14.744476,0
Greece,GRC,1989,-1.3779569,-1.3779569,22.847122,0
Greece,GRC,1990,-0.38440895,-0.38440895,10.627136,0
Greece,GRC,1991,3.932796,3.932796,0.23706055,0
Greece,GRC,1992,-2.6285276,-2.6285276,7.764618,0
Greece,GRC,1993,0.34892464,0.34892464,3.5635376,0
Greece,GRC,1994,0.90779495,0.90779495,4.2047424,0
Greece,GRC,1995,2.741129,2.741129,8.409515,0
Greece,GRC,1996,2.4304104,2.4304104,5.5761414,0
Greece,GRC,1997,-1.3838711,-1.3838711,10.627014,0
Greece,GRC,1998,-0.3873663,-0.3873663,21.116547,0
Greece,GRC,1999,2.8626013,2.8626013,-2.930664,0
Greece,GRC,2000,-1.8069553,-1.8069553,20.154205,0
Greece,GRC,2001,-3.6200705,-3.6200705,6.59317,0
Greece,GRC,2002,1.841424,1.841424,-1.4960632,0
Greece,GRC,2003,6.6430836,6.6430836,15.302399,0
Greece,GRC,2004,-0.026657104,-0.026657104,-0.057006836,0
Greece,GRC,2005,1.2926464,1.2926464,0.08111572,0
Greece,GRC,2006,4.0314484,4.0314484,7.6683044,0
Greece,GRC,2007,-8.389975,-8.389975,16.434448,0
Greece,GRC,2008,2.9888783,2.9888783,-10.75415,0
Greece,GRC,2009,6.753536,6.753536,-21.940826,0
Greece,GRC,2010,7.0049686,7.0049686,-24.965424,0
Greece,GRC,2011,-7.0157337,-7.0157337,-0.13708496,0
Greece,GRC,2012,5.5897083,5.5897083,-27.572266,0
Greece,GRC,2013,11.481367,11.481367,-32.48001,0
Greece,GRC,2014,-5.9721756,-5.9721756,-14.420959,0
Greece,GRC,2015,7.100708,7.100708,-3.2878113,0
Greece,GRC,2016,-0.015701294,-0.015701294,-4.737091,0
Greece,GRC,2017,-3.1071053,-3.1071053,18.313873,0
Greece,GRC,2018,6.017479,6.017479,-4.144226,0
Greece,GRC,2019,0.058769226,0.058769226,-7.2445374,0
Greece,GRC,2020,3.8381844,3.8381844,-43.7735,0
Greece,GRC,2021,12.049969,12.049969,13.532928,0
Greece,GRC,2022,2.0216904,2.0216904,11.276749,0
High-income countries,,1966,146.90454,122.279785,1357.1133,24.624733
High-income countries,,1967,75.018555,56.981445,1250.9551,18.0372
High-income countries,,1968,95.04639,65.96826,2125.748,29.07798
High-income countries,,1969,133.55933,109.687256,2239.0117,23.872223
High-income countries,,1970,117.45093,72.73682,2008.5195,44.71402
High-income countries,,1971,201.16895,115.700195,920.0586,85.46878
High-income countries,,1972,232.34204,124.83423,1877.2578,107.50772
High-income countries,,1973,140.30103,9.576416,2346.9258,130.72455
High-income countries,,1974,425.479,273.3645,-1066.6211,152.1145
High-income countries,,1975,264.1875,1.5393066,-1269.5039,262.64838
High-income countries,,1976,24.658936,-118.30444,2409.3984,142.96332
High-income countries,,1977,289.38013,22.509766,856.40234,266.87012
High-income countries,,1978,466.04395,226.90479,1066.4023,239.1394
High-income countries,,1979,181.61475,130.89282,1260.5586,50.721924
High-income countries,,1980,112.700195,-20.656006,-1549.0508,133.3562
High-income countries,,1981,350.55078,33.21997,-1383.1719,317.3308
High-income countries,,1982,266.729,108.927734,-1635.9922,157.80127
High-income countries,,1983,473.13037,175.15186,-245.22656,297.97852
High-income countries,,1984,524.46045,14.823242,1734.3555,509.63696
High-income countries,,1985,607.8125,-3.534668,553.4258,611.34766
High-income countries,,1986,327.01758,5.607666,506.10547,321.40942
High-income countries,,1987,317.7505,1.7814941,1148.5195,315.96924
High-income countries,,1988,350.74268,18.259521,1554.9609,332.4834
High-income countries,,1989,131.93652,-46.13208,916.35156,178.06836
High-income countries,,1990,342.36328,158.87256,33.835938,183.49121
High-income countries,,1991,343.25586,72.708984,62.734375,270.5464
High-income countries,,1992,28.831055,-24.438477,522.33594,53.26953
High-income countries,,1993,402.29492,204.59692,467.45703,197.69824
High-income countries,,1994,67.17871,-84.855225,1083.1367,152.03369
High-income countries,,1995,482.5547,245.75928,1185.5391,236.79541
High-income countries,,1996,250.26172,78.933105,1681.1953,171.3291
High-income countries,,1997,78.47656,139.79736,598.16406,-61.321777
High-income countries,,1998,81.05176,-63.408203,188.76562,144.46045
High-income countries,,1999,270.1875,54.581543,717.7578,215.60596
High-income countries,,2000,163.16797,62.92627,1112.4922,100.2417
High-income countries,,2001,-139.97754,-250.49023,42.640625,110.51318
High-income countries,,2002,135.53906,104.180176,526.2578,31.358398
High-income countries,,2003,-298.40527,-24.288086,1035.0664,-274.1172
High-income countries,,2004,418.42285,150.24023,1039.6133,268.18262
High-income countries,,2005,124.45508,159.70898,369.53125,-35.253906
High-income countries,,2006,180.52539,167.10596,38.851562,13.419922
High-income countries,,2007,-121.16992,94.79004,682.20703,-215.96094
High-income countries,,2008,263.15234,345.37842,-715.1172,-82.225586
High-income countries,,2009,38.823242,174.61133,-3193.6562,-135.78809
High-income countries,,2010,398.42676,306.14746,2405.0977,92.2793
High-income countries,,2011,-78.50391,350.3794,-537.71484,-428.8838
High-income countries,,2012,-262.43945,290.90674,-184.8086,-553.3462
High-income countries,,2013,363.49023,363.46484,447.8125,0.025878906
High-income countries,,2014,207.58105,198.86035,-501.0547,8.720703
High-income countries,,2015,163.48242,250.86035,280.73438,-87.37793
High-income countries,,2016,239.03516,284.29004,102.10547,-45.254883
High-income countries,,2017,258.2041,346.54004,275.34766,-88.336426
High-income countries,,2018,323.30957,321.0542,652.6367,2.2558594
High-income countries,,2019,254.97949,194.30908,-1099.6289,60.67041
High-income countries,,2020,199.30469,523.5254,-4997.3984,-324.2207
High-income countries,,2021,352.27832,258.07715,2669.8945,94.20117
High-income countries,,2022,176.06348,485.2461,325.625,-309.18262
Hong Kong,HKG,1966,0,0,,0
Hong Kong,HKG,1967,0,0,,0
Hong Kong,HKG,1968,0,0,,0
Hong Kong,HKG,1969,0,0,,0
Hong Kong,HKG,1970,0,0,,0
Hong Kong,HKG,1971,0,0,,0
Hong Kong,HKG,1972,0,0,,0
Hong Kong,HKG,1973,0,0,,0
Hong Kong,HKG,1974,0,0,,0
Hong Kong,HKG,1975,0,0,,0
Hong Kong,HKG,1976,0,0,,0
Hong Kong,HKG,1977,0,0,,0
Hong Kong,HKG,1978,0,0,,0
Hong Kong,HKG,1979,0,0,,0
Hong Kong,HKG,1980,0,0,,0
Hong Kong,HKG,1981,0,0,,0
Hong Kong,HKG,1982,0,0,,0
Hong Kong,HKG,1983,0,0,,0
Hong Kong,HKG,1984,0,0,,0
Hong Kong,HKG,1985,0,0,,0
Hong Kong,HKG,1986,0,0,,0
Hong Kong,HKG,1987,0,0,,0
Hong Kong,HKG,1988,0,0,,0
Hong Kong,HKG,1989,0,0,,0
Hong Kong,HKG,1990,0,0,,0
Hong Kong,HKG,1991,0,0,,0
Hong Kong,HKG,1992,0,0,,0
Hong Kong,HKG,1993,0,0,,0
Hong Kong,HKG,1994,0,0,,0
Hong Kong,HKG,1995,0,0,,0
Hong Kong,HKG,1996,0,0,-0.08961487,0
Hong Kong,HKG,1997,0,0,2.1020966,0
Hong Kong,HKG,1998,0,0,3.5406647,0
Hong Kong,HKG,1999,0,0,2.3879852,0
Hong Kong,HKG,2009,0.0008014778,0.0008014778,26.004272,0
Hong Kong,HKG,2010,0.16977465,0.16977465,12.1475525,0
Hong Kong,HKG,2011,0.28067634,0.28067634,7.8746643,0
Hong Kong,HKG,2012,-0.25828683,-0.25828683,-12.583282,0
Hong Kong,HKG,2013,0.08430743,0.08430743,8.481049,0
Hong Kong,HKG,2014,-0.04948835,-0.04948835,-7.769623,0
Hong Kong,HKG,2015,0.047081247,0.047081247,9.212311,0
Hong Kong,HKG,2016,0.06571823,0.06571823,8.553436,0
Hong Kong,HKG,2017,0.06747928,0.06747928,24.312958,0
Hong Kong,HKG,2018,0.038710117,0.038710117,4.1426697,0
Hong Kong,HKG,2019,0.090702236,0.090702236,-19.013702,0
Hong Kong,HKG,2020,0.278283,0.278283,-86.85785,0
Hong Kong,HKG,2021,-0.056852102,-0.056852102,-14.790329,0
Hong Kong,HKG,2022,0.07317376,0.07317376,-25.081879,0
Hong Kong,HKG,2000,,,8.853577,0
Hong Kong,HKG,2001,,,51.9449,0
Hong Kong,HKG,2002,,,-5.9877014,0
Hong Kong,HKG,2003,,,7.9729004,0
Hong Kong,HKG,2004,,,30.12149,0
Hong Kong,HKG,2005,,,-11.436462,0
Hong Kong,HKG,2006,,,15.660065,0
Hong Kong,HKG,2007,,,18.261505,0
Hong Kong,HKG,2008,,,-21.16101,0
Hungary,HUN,1966,0.07392472,0.07392472,2.4135132,0
Hungary,HUN,1967,-0.05322583,-0.05322583,-8.517197,0
Hungary,HUN,1968,0.02069889,0.02069889,6.6927643,0
Hungary,HUN,1969,0.017741948,0.017741948,13.138809,0
Hungary,HUN,1970,-0.020698905,-0.020698905,15.397934,0
Hungary,HUN,1971,0.023655862,0.023655862,6.93367,0
Hungary,HUN,1972,0.04139805,0.04139805,7.1396027,0
Hungary,HUN,1973,-0.026613057,-0.026613057,18.942673,0
Hungary,HUN,1974,-0.05913973,-0.05913973,7.6265106,0
Hungary,HUN,1975,0.24247304,0.24247304,14.715027,0
Hungary,HUN,1976,0.0059141815,0.0059141815,18.42987,0
Hungary,HUN,1977,-0.04731196,-0.04731196,14.872253,0
Hungary,HUN,1978,-0.03252691,-0.03252691,21.090546,0
Hungary,HUN,1979,0.0236561,0.0236561,-3.1896362,0
Hungary,HUN,1980,-0.10053781,-0.10053781,1.067627,0
Hungary,HUN,1981,0.16559139,0.16559139,-3.4233398,0
Hungary,HUN,1982,-0.026612759,-0.026612759,1.4393005,0
Hungary,HUN,1983,7.0053463,-0.011828065,-12.518982,7.0171742
Hungary,HUN,1984,3.7457886,0.07688171,4.791382,3.6689067
Hungary,HUN,1985,7.624134,-0.07688171,2.7398071,7.7010155
Hungary,HUN,1986,2.6756573,-0.0029569566,-4.2324524,2.6786156
Hungary,HUN,1987,10.151583,0.044354737,4.6777344,10.107227
Hungary,HUN,1988,6.9774494,0,-14.974884,6.9774475
Hungary,HUN,1989,1.2330017,-0.032526672,-9.984131,1.2655296
Hungary,HUN,1990,-0.34059143,0.113407284,-6.309143,-0.45399857
Hungary,HUN,1991,0.0554657,0.06965691,-21.409668,-0.014190674
Hungary,HUN,1992,0.63910294,-0.036222816,-12.888351,0.6753273
Hungary,HUN,1993,-0.47538757,0.0013102889,-10.335281,-0.47669983
Hungary,HUN,1994,0.7222595,0.004368305,4.021118,0.7178917
Hungary,HUN,1995,-0.024234772,0.041028082,3.2400818,-0.06526184
Hungary,HUN,1996,0.5479317,0.11095446,4.9002075,0.4369774
Hungary,HUN,1997,-0.56536484,0.036189735,-6.4861145,-0.6015549
Hungary,HUN,1998,-0.21194077,-0.15803117,4.491806,-0.0539093
Hungary,HUN,1999,0.50995636,0.09284282,-0.6492462,0.41711044
Hungary,HUN,2000,0.22948074,-0.00887084,-8.764954,0.23835373
Hungary,HUN,2001,-0.37452316,0.038983107,7.216522,-0.41350555
Hungary,HUN,2002,-0.8110466,-0.06957537,-5.9210815,-0.74147415
Hungary,HUN,2003,-8.114164,0.3182214,11.589111,-8.4323845
Hungary,HUN,2004,4.1999226,1.90091,0.33972168,2.299015
Hungary,HUN,2005,8.071465,3.0071144,11.079041,5.0643463
Hungary,HUN,2006,-2.3739128,-1.1163888,-3.6428223,-1.2575226
Hungary,HUN,2007,4.4841194,1.414372,-8.459152,3.069748
Hungary,HUN,2008,3.1693954,3.0365448,-7.358383,0.13285065
Hungary,HUN,2009,3.0879135,1.7051945,-24.296036,1.3827171
Hungary,HUN,2010,1.0084457,0.36981487,4.130234,0.6386337
Hungary,HUN,2011,-1.6769867,-1.2199011,-6.686096,-0.45708466
Hungary,HUN,2012,-0.295269,-0.3277607,-18.052734,0.032489777
Hungary,HUN,2013,-1.1181297,0.239542,-11.956436,-1.3576698
Hungary,HUN,2014,2.192894,1.7082348,-1.9655304,0.4846573
Hungary,HUN,2015,0.29309845,0.055185318,12.477783,0.23791504
Hungary,HUN,2016,0.47428894,0.15248871,3.9808502,0.32179642
Hungary,HUN,2017,0.22135162,0.3523922,13.577316,-0.13103867
Hungary,HUN,2018,-0.018302917,1.147749,1.927414,-1.1660538
Hungary,HUN,2019,3.7437515,2.487174,-0.053833008,1.2565804
Hungary,HUN,2020,2.2891464,3.0276918,-6.8543396,-0.73854446
Hungary,HUN,2021,3.3952065,3.7065067,10.266342,-0.31130219
Hungary,HUN,2022,0.9697075,1.5603771,-19.225342,-0.5906677
Iceland,ISL,1966,-0.04967749,-0.04967749,,0
Iceland,ISL,1967,0.12005389,0.12005389,,0
Iceland,ISL,1968,0.06623638,0.06623638,,0
Iceland,ISL,1969,0.5175531,0.5175531,,0
Iceland,ISL,1970,1.6635299,1.6635299,,0
Iceland,ISL,1971,0.3744855,0.3744855,,0
Iceland,ISL,1972,0.5093174,0.5093174,,0
Iceland,ISL,1973,1.4218197,1.4218197,,0
Iceland,ISL,1974,0.17593002,0.17593002,,0
Iceland,ISL,1975,-0.1197958,-0.1197958,,0
Iceland,ISL,1976,0.42739725,0.42739725,,0
Iceland,ISL,1977,0.49509096,0.49509096,,0
Iceland,ISL,1978,0.25835705,0.25835705,,0
Iceland,ISL,1979,0.71068287,0.71068287,,0
Iceland,ISL,1980,0.6895132,0.6895132,,0
Iceland,ISL,1981,0.31518745,0.31518745,,0
Iceland,ISL,1982,1.0556078,1.0556078,,0
Iceland,ISL,1983,0.5707903,0.5707903,,0
Iceland,ISL,1984,0.4478588,0.4478588,,0
Iceland,ISL,1985,-0.22744942,-0.22744942,,0
Iceland,ISL,1986,0.6456442,0.6456442,,0
Iceland,ISL,1987,0.27534485,0.27534485,,0
Iceland,ISL,1988,0.77179813,0.77179813,,0
Iceland,ISL,1989,0.17924976,0.17924976,,0
Iceland,ISL,1990,-0.10386181,-0.10386181,,0
Iceland,ISL,1991,-0.04507351,-0.04507351,,0
Iceland,ISL,1992,0.33960152,0.33960152,,0
Iceland,ISL,1993,0.5328884,0.5328884,,0
Iceland,ISL,1994,0.15442753,0.15442753,,0
Iceland,ISL,1995,0.5810461,0.5810461,,0
Iceland,ISL,1996,0.4076624,0.4076624,,0
Iceland,ISL,1997,1.3830414,1.3830414,,0
Iceland,ISL,1998,2.018324,2.018324,,0
Iceland,ISL,1999,2.6310215,2.6310215,,0
Iceland,ISL,2000,1.4432545,1.4432545,,0
Iceland,ISL,2001,0.8676033,0.8676033,,0
Iceland,ISL,2002,0.9537277,0.9537277,,0
Iceland,ISL,2003,0.096040726,0.096040726,,0
Iceland,ISL,2004,0.20283127,0.20283127,,0
Iceland,ISL,2005,-0.003610611,-0.003610611,,0
Iceland,ISL,2006,3.2812233,3.2812233,,0
Iceland,ISL,2007,5.521742,5.521742,,0
Iceland,ISL,2008,12.359753,12.359753,,0
Iceland,ISL,2009,0.6836586,0.6836586,,0
Iceland,ISL,2010,0.349041,0.349041,,0
Iceland,ISL,2011,0.105781555,0.105781555,,0
Iceland,ISL,2012,0.5855751,0.5855751,,0
Iceland,ISL,2013,1.2793541,1.2793541,,0
Iceland,ISL,2014,-0.2518921,-0.2518921,,0
Iceland,ISL,2015,1.6450958,1.6450958,,0
Iceland,ISL,2016,-0.95272446,-0.95272446,,0
Iceland,ISL,2017,1.5526009,1.5526009,,0
Iceland,ISL,2018,1.2105446,1.2105446,,0
Iceland,ISL,2019,-1.0932465,-1.0932465,,0
Iceland,ISL,2020,-1.126358,-1.126358,,0
Iceland,ISL,2021,1.120472,1.120472,,0
Iceland,ISL,2022,1.1093063,1.1093063,,0
India,IND,1966,2.5090752,2.5090752,16.453308,0
India,IND,1967,7.0437202,7.0437202,12.975952,0
India,IND,1968,10.2062,10.2062,35.34558,0
India,IND,1969,10.485512,8.428932,65.96527,2.0565786
India,IND,1970,6.791069,5.1357727,-23.486267,1.6552949
India,IND,1971,7.7633896,8.716438,22.88208,-0.95304847
India,IND,1972,-3.0390701,-2.9011307,44.51129,-0.13794112
India,IND,1973,9.142273,6.2204285,8.322937,2.921846
India,IND,1974,-4.2939987,-3.855095,54.957886,-0.4389038
India,IND,1975,20.096786,19.11866,47.92682,0.9781289
India,IND,1976,6.8648453,5.4101944,40.578003,1.4546533
India,IND,1977,8.89093,11.173233,49.974976,-2.2823005
India,IND,1978,33.392227,32.225998,9.260559,1.1662307
India,IND,1979,-5.6946716,-5.9329376,67.680786,0.2382617
India,IND,1980,4.0520477,3.763626,31.588013,0.28842258
India,IND,1981,10.818283,10.768127,119.86719,0.050160408
India,IND,1982,-28.15097,-27.273163,14.915649,-0.8778081
India,IND,1983,-2.7626495,-5.371002,71.763794,2.6083436
India,IND,1984,19.40866,16.674911,76.45972,2.7337446
India,IND,1985,-4.1985626,-5.5278015,87.5426,1.3292522
India,IND,1986,3.6893158,2.2346497,107.63867,1.4546528
India,IND,1987,-9.810867,-10.6635895,117.07373,0.8527279
India,IND,1988,18.85849,16.714127,140.58948,2.1443605
India,IND,1989,20.056778,25.88794,161.05518,-5.831153
India,IND,1990,15.895279,9.16124,141.39233,6.7340384
India,IND,1991,19.885818,22.669724,107.07593,-2.7839031
India,IND,1992,-8.594116,-11.403107,133.70361,2.8089848
India,IND,1993,1.9268494,2.4284515,61.549072,-0.5016041
India,IND,1994,25.089218,28.725845,115.78369,-3.636633
India,IND,1995,-3.6236877,-11.1979065,209.6206,7.5742283
India,IND,1996,-16.304367,-18.536514,134.81763,2.2321396
India,IND,1997,9.194977,4.4548187,161.1836,4.740164
India,IND,1998,44.636093,40.949295,152.85059,3.6867943
India,IND,1999,2.1009827,-1.7488251,97.89136,3.8498116
India,IND,2000,-6.5183105,-15.145905,185.5437,8.627598
India,IND,2001,-4.8842773,-13.389587,20.222656,8.505295
India,IND,2002,-1.816742,-2.7729187,123.715576,0.9561806
India,IND,2003,-0.10391235,3.6134644,138.43042,-3.7173767
India,IND,2004,107.46506,99.17473,236.03882,8.290325
India,IND,2005,-17.047821,-6.9790955,273.07593,-10.06871
India,IND,2006,55.77722,56.343597,190.3335,-0.566391
India,IND,2007,39.962128,39.720306,373.42822,0.24183655
India,IND,2008,-16.496552,-9.182251,324.08203,-7.3143044
India,IND,2009,-11.650177,-15.645447,427.46582,3.995285
India,IND,2010,40.549316,24.136871,217.9082,16.412418
India,IND,2011,109.956604,86.13205,231.20801,23.824558
India,IND,2012,-22.854004,-24.747314,379.28662,1.8933105
India,IND,2013,60.421204,60.505737,169.95801,-0.0845108
India,IND,2014,41.24994,38.19055,442.7173,3.0593796
India,IND,2015,12.922546,4.0999756,252.5918,8.822548
India,IND,2016,8.896179,10.535095,347.1372,-1.6389008
India,IND,2017,64.32324,66.12964,251.42188,-1.8064117
