Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
High-income countries,,1983,43412.59,2687.9827,3851.276
High-income countries,,1984,44908.76,3201.1873,3838.6382
High-income countries,,1985,45158.37,3812.5928,3807.204
High-income countries,,1986,45353.34,4116.2236,3785.4514
High-income countries,,1987,46194.6,4409.152,3759.4346
High-income countries,,1988,47426.207,4713.57,3749.7324
High-income countries,,1989,47984.41,4856.6855,3674.407
High-income countries,,1990,47660.094,5003.904,3805.834
High-income countries,,1991,47351.746,5233.404,3848.3755
High-income countries,,1992,47477.31,5242.8926,3792.7634
High-income countries,,1993,47571.74,5395.9585,3963.623
High-income countries,,1994,48279.37,5504.508,3852.8345
High-income countries,,1995,49090.383,5694.8203,4063.0815
High-income countries,,1996,50369.504,5820.541,4111.3647
High-income countries,,1997,50595.098,5722.709,4216.1885
High-income countries,,1998,50435.805,5820.8467,4128.2466
High-income countries,,1999,50784.246,5985.523,4152.8594
High-income countries,,2000,51490.137,6039.962,4184.4614
High-income countries,,2001,51197.67,6103.289,3925.6985
High-income countries,,2002,51355.926,6093.305,3996.5203
High-income countries,,2003,51968.258,5803.3687,3948.4043
High-income countries,,2004,52567.77,6008.328,4058.612
High-income countries,,2005,52533.08,5934.5366,4174.138
High-income countries,,2006,52165.273,5901.0625,4291.578
High-income countries,,2007,52327.418,5659.5107,4339.199
High-income countries,,2008,51246.83,5538.3477,4605.2827
High-income countries,,2009,48054.34,5375.8784,4720.8916
High-income countries,,2010,49804.414,5418.5825,4953.321
High-income countries,,2011,49023.316,5014.9316,5223.1084
High-income countries,,2012,48555.664,4510.174,5438.827
High-income countries,,2013,48646.297,4483.264,5715.238
High-income countries,,2014,47949.92,4465.4795,5851.2227
High-income countries,,2015,47922.277,4367.4976,6029.888
High-income countries,,2016,47744.535,4305.6963,6234.399
High-income countries,,2017,47718.04,4209.2256,6489.1426
High-income countries,,2018,48014.234,4189.603,6721.559
High-income countries,,2019,46879.777,4219.536,6849.405
High-income countries,,2020,42652.184,3942.1187,7260.94
High-income countries,,2021,44789.215,4014.5386,7463.672
High-income countries,,2022,44889.2,3747.083,7832.4097
Hong Kong,HKG,1995,28937.332,0,0
Hong Kong,HKG,1996,28513.861,0,0
Hong Kong,HKG,1997,28363.01,0,0
Hong Kong,HKG,1998,28449.79,0,0
Hong Kong,HKG,1999,28398.512,0,0
Hong Kong,HKG,2000,29337.336,0,
Hong Kong,HKG,2001,36671.152,0,
Hong Kong,HKG,2002,35543.58,0,
Hong Kong,HKG,2003,36507.19,0,
Hong Kong,HKG,2004,40706.63,0,
Hong Kong,HKG,2005,38935.48,0,
Hong Kong,HKG,2006,41052.57,0,
Hong Kong,HKG,2007,43421.28,0,
Hong Kong,HKG,2008,40116.883,0,0.32163125
Hong Kong,HKG,2009,43533.855,0,0.43260995
Hong Kong,HKG,2010,45006.055,0,24.23349
Hong Kong,HKG,2011,45834.223,0,63.205128
Hong Kong,HKG,2012,43722.906,0,26.988066
Hong Kong,HKG,2013,44509.152,0,38.309944
Hong Kong,HKG,2014,43117.23,0,31.290369
Hong Kong,HKG,2015,44084.43,0,37.451283
Hong Kong,HKG,2016,45020.812,0,46.1075
Hong Kong,HKG,2017,48124.902,0,54.993065
Hong Kong,HKG,2018,48549.617,0,60.01972
Hong Kong,HKG,2019,45918.86,0,72.003044
Hong Kong,HKG,2020,34309.695,0,109.05632
Hong Kong,HKG,2021,32365.408,0,101.563324
Hong Kong,HKG,2022,29040.893,0,111.411865
Hong Kong,HKG,1965,,0,0
Hong Kong,HKG,1966,,0,0
Hong Kong,HKG,1967,,0,0
Hong Kong,HKG,1968,,0,0
Hong Kong,HKG,1969,,0,0
Hong Kong,HKG,1970,,0,0
Hong Kong,HKG,1971,,0,0
Hong Kong,HKG,1972,,0,0
Hong Kong,HKG,1973,,0,0
Hong Kong,HKG,1974,,0,0
Hong Kong,HKG,1975,,0,0
Hong Kong,HKG,1976,,0,0
Hong Kong,HKG,1977,,0,0
Hong Kong,HKG,1978,,0,0
Hong Kong,HKG,1979,,0,0
Hong Kong,HKG,1980,,0,0
Hong Kong,HKG,1981,,0,0
Hong Kong,HKG,1982,,0,0
Hong Kong,HKG,1983,,0,0
Hong Kong,HKG,1984,,0,0
Hong Kong,HKG,1985,,0,0
Hong Kong,HKG,1986,,0,0
Hong Kong,HKG,1987,,0,0
Hong Kong,HKG,1988,,0,0
Hong Kong,HKG,1989,,0,0
Hong Kong,HKG,1990,,0,0
Hong Kong,HKG,1991,,0,0
Hong Kong,HKG,1992,,0,0
Hong Kong,HKG,1993,,0,0
Hong Kong,HKG,1994,,0,0
Hungary,HUN,1965,18218.738,0,21.869368
Hungary,HUN,1966,18403.693,0,29.075357
Hungary,HUN,1967,17502.982,0,23.755962
Hungary,HUN,1968,18092.195,0,25.689482
Hungary,HUN,1969,19305.424,0,27.323257
Hungary,HUN,1970,20734.062,0,25.225956
Hungary,HUN,1971,21344.154,0,27.439415
Hungary,HUN,1972,21967.92,0,31.346327
Hungary,HUN,1973,23715.98,0,28.687922
Hungary,HUN,1974,24337.646,0,22.902777
Hungary,HUN,1975,25592.28,0,45.81541
Hungary,HUN,1976,27193.506,0,46.122116
Hungary,HUN,1977,28466.453,0,41.456043
Hungary,HUN,1978,30345.412,0,38.26252
Hungary,HUN,1979,29968.045,0,40.37518
Hungary,HUN,1980,30051.14,0,30.955471
Hungary,HUN,1981,29781.45,0,46.511745
Hungary,HUN,1982,29986.365,0,44.12329
Hungary,HUN,1983,28905.613,660.6928,43.15377
Hungary,HUN,1984,29467.783,1009.9397,50.58308
Hungary,HUN,1985,29834.303,1744.0503,43.473766
Hungary,HUN,1986,29536.457,2005.1559,43.345345
Hungary,HUN,1987,30086.457,2977.5864,47.73347
Hungary,HUN,1988,28752.006,3656.2588,47.893253
Hungary,HUN,1989,27894.309,3791.0215,44.935703
Hungary,HUN,1990,27343.215,3755.0076,55.95724
Hungary,HUN,1991,25282.848,3754.0884,62.678
Hungary,HUN,1992,24051.424,3820.9062,59.21329
Hungary,HUN,1993,23082.922,3779.546,59.412083
Hungary,HUN,1994,23505.172,3854.4353,59.92055
Hungary,HUN,1995,23853.656,3853.813,63.981945
Hungary,HUN,1996,24372.756,3903.2693,74.862885
Hungary,HUN,1997,23794.438,3853.1545,78.541626
Hungary,HUN,1998,24290.766,3857.3855,63.333763
Hungary,HUN,1999,24300.201,3909.7341,72.599144
Hungary,HUN,2000,23508.256,3943.908,71.93037
Hungary,HUN,2001,24272.951,3912.6187,75.93083
Hungary,HUN,2002,23760.182,3850.9485,69.29614
Hungary,HUN,2003,24976.828,3029.0981,100.95479
Hungary,HUN,2004,25068.78,3263.9175,289.5019
Hungary,HUN,2005,26220.771,3773.4485,588.6208
Hungary,HUN,2006,25901.496,3654.5894,478.5793
Hungary,HUN,2007,25100.043,3966.0896,620.19403
Hungary,HUN,2008,24410.162,3986.3325,924.22925
Hungary,HUN,2009,22019.047,4130.4307,1095.9808
Hungary,HUN,2010,22480.566,4203.3735,1135.398
Hungary,HUN,2011,21884.672,4171.634,1016.66595
Hungary,HUN,2012,20133.857,4187.9897,986.82074
Hungary,HUN,2013,18981.432,4062.415,1013.7723
Hungary,HUN,2014,18833.666,4122.534,1189.6287
Hungary,HUN,2015,20146.443,4156.6084,1198.0931
Hungary,HUN,2016,20611.85,4201.737,1217.1868
Hungary,HUN,2017,22053.951,4199.5815,1256.4393
Hungary,HUN,2018,22279.477,4085.7122,1375.4564
Hungary,HUN,2019,22284.37,4216.2124,1630.6243
Hungary,HUN,2020,21629.916,4149.6475,1944.6886
Hungary,HUN,2021,22778.094,4135.018,2334.5867
Hungary,HUN,2022,20260.748,3968.923,2430.8186
Iceland,ISL,2007,37098.49,0,107263.086
Iceland,ISL,1965,,0,9850.891
Iceland,ISL,1966,,0,9434.722
Iceland,ISL,1967,,0,9887.232
Iceland,ISL,1968,,0,10081.028
Iceland,ISL,1969,,0,12533.7295
Iceland,ISL,1970,,0,20599.457
Iceland,ISL,1971,,0,22245.781
Iceland,ISL,1972,,0,24359.781
Iceland,ISL,1973,,0,30690.053
Iceland,ISL,1974,,0,31091.83
Iceland,ISL,1975,,0,30144.88
Iceland,ISL,1976,,0,31787.523
Iceland,ISL,1977,,0,33783.47
Iceland,ISL,1978,,0,34674.625
Iceland,ISL,1979,,0,37480.625
Iceland,ISL,1980,,0,40105.12
Iceland,ISL,1981,,0,41015.996
Iceland,ISL,1982,,0,44981.613
Iceland,ISL,1983,,0,46793.746
Iceland,ISL,1984,,0,48166.227
Iceland,ISL,1985,,0,46844.152
Iceland,ISL,1986,,0,49154.883
Iceland,ISL,1987,,0,49739.76
Iceland,ISL,1988,,0,52055.934
Iceland,ISL,1989,,0,52119.582
Iceland,ISL,1990,,0,51309.305
Iceland,ISL,1991,,0,50544.133
Iceland,ISL,1992,,0,51209.395
Iceland,ISL,1993,,0,52710.91
Iceland,ISL,1994,,0,52837.965
Iceland,ISL,1995,,0,54720.58
Iceland,ISL,1996,,0,55940.254
Iceland,ISL,1997,,0,60578.637
Iceland,ISL,1998,,0,67290.055
Iceland,ISL,1999,,0,75956.64
Iceland,ISL,2000,,0,80049.31
Iceland,ISL,2001,,0,82031.25
Iceland,ISL,2002,,0,84617.15
Iceland,ISL,2003,,0,84362.55
Iceland,ISL,2004,,0,84318.19
Iceland,ISL,2005,,0,82979.54
Iceland,ISL,2006,,0,91846.44
Iceland,ISL,2008,,0,144184.89
Iceland,ISL,2009,,0,145837.69
Iceland,ISL,2010,,0,147146.22
Iceland,ISL,2011,,0,147034.19
Iceland,ISL,2012,,0,148088.92
Iceland,ISL,2013,,0,150644.12
Iceland,ISL,2014,,0,148213.73
Iceland,ISL,2015,,0,151652.61
Iceland,ISL,2016,,0,146732.12
Iceland,ISL,2017,,0,147849.66
Iceland,ISL,2018,,0,147379.52
Iceland,ISL,2019,,0,141148.38
Iceland,ISL,2020,,0,135807.44
Iceland,ISL,2021,,0,137492.27
Iceland,ISL,2022,,0,139521.33
India,IND,1965,1125.2926,0,113.32694
India,IND,1966,1133.5355,0,115.824585
India,IND,1967,1134.5189,0,126.87905
India,IND,1968,1176.4385,0,143.28993
India,IND,1969,1271.7704,3.771361,155.62456
India,IND,1970,1201.8425,6.6580534,161.43483
India,IND,1971,1215.6349,4.840051,173.18721
India,IND,1972,1265.2268,4.4967628,164.39464
India,IND,1973,1251.0247,9.298206,171.17026
India,IND,1974,1313.2266,8.370744,161.0255
India,IND,1975,1361.0214,9.75416,188.12329
India,IND,1976,1394.942,11.82303,192.50035
India,IND,1977,1441.1593,8.062642,205.44086
India,IND,1978,1423.5167,9.636574,249.31245
India,IND,1979,1491.5619,9.774408,235.12117
India,IND,1980,1503.5441,9.969776,235.26532
India,IND,1981,1637.8589,9.815801,245.07672
India,IND,1982,1621.7012,8.392528,202.19511
India,IND,1983,1681.703,11.702344,190.47794
India,IND,1984,1744.3007,15.023903,208.0737
India,IND,1985,1817.7192,16.39352,196.36292
India,IND,1986,1912.4452,17.854298,194.82312
India,IND,1987,2014.1486,18.509253,177.49026
India,IND,1988,2139.258,20.681353,193.70284
India,IND,1989,2282.3818,13.393584,219.9307
India,IND,1990,2396.4678,20.846111,225.79642
India,IND,1991,2467.0754,17.280815,246.60188
India,IND,1992,2563.7466,20.021091,228.97481
India,IND,1993,2578.222,19.073778,226.95499
India,IND,1994,2649.131,14.844972,252.8039
India,IND,1995,2814.2717,22.407013,236.20546
India,IND,1996,2896.9954,24.244087,212.78905
India,IND,1997,3002.7327,28.512335,213.18845
India,IND,1998,3096.229,31.588625,249.29213
India,IND,1999,3133.5767,34.709778,243.0435
India,IND,2000,3252.096,42.225086,224.36137
India,IND,2001,3212.5547,49.351116,207.9308
India,IND,2002,3268.6204,49.352592,201.74425
India,IND,2003,3336.6282,45.18215,201.52924
India,IND,2004,3489.0093,51.72875,285.46744
India,IND,2005,3669.991,42.18535,274.8803
India,IND,2006,3776.822,41.064075,318.7815
India,IND,2007,4035.7305,40.669594,347.52814
India,IND,2008,4247.294,34.03397,335.0107
India,IND,2009,4537.954,36.82885,317.59634
India,IND,2010,4651.5137,49.554253,332.70676
India,IND,2011,4772.454,67.82824,396.6954
India,IND,2012,5006.897,68.41618,372.0283
India,IND,2013,5073.985,67.46873,414.09476
India,IND,2014,5350.1016,68.97736,438.2047
India,IND,2015,5477.8716,74.83216,436.1298
India,IND,2016,5672.6616,72.7263,438.86203
India,IND,2017,5793.145,70.556755,482.65274
India,IND,2018,6026.0054,72.419876,535.23914
India,IND,2019,6042.317,82.59498,606.8933
India,IND,2020,5613.4336,80.51706,623.14557
India,IND,2021,6073.8945,78.345215,657.38074
India,IND,2022,6318.812,81.54943,743.044
Indonesia,IDN,1965,782.1327,0,53.35356
Indonesia,IDN,1966,742.3492,0,67.762695
Indonesia,IDN,1967,705.97253,0,74.15791
Indonesia,IDN,1968,721.00476,0,89.20525
Indonesia,IDN,1969,798.989,0,90.77246
Indonesia,IDN,1970,820.8075,0,107.39981
Indonesia,IDN,1971,826.59186,0,34.45164
Indonesia,IDN,1972,859.40314,0,30.00725
Indonesia,IDN,1973,940.3789,0,36.885674
Indonesia,IDN,1974,980.9496,0,39.833977
Indonesia,IDN,1975,1178.0784,0,40.73416
Indonesia,IDN,1976,1225.3157,0,23.31493
Indonesia,IDN,1977,1573.1063,0,37.821854
Indonesia,IDN,1978,1742.5056,0,26.367352
Indonesia,IDN,1979,1937.3461,0,28.630209
Indonesia,IDN,1980,2037.1598,0,25.311264
Indonesia,IDN,1981,2135.4321,0,24.639542
Indonesia,IDN,1982,2125.897,0,26.26611
Indonesia,IDN,1983,2189.4287,0,38.597668
Indonesia,IDN,1984,2357.7927,0,41.217243
Indonesia,IDN,1985,2441.6423,0,49.342896
Indonesia,IDN,1986,2529.6487,0,77.88241
Indonesia,IDN,1987,2621.157,0,78.59604
Indonesia,IDN,1988,2712.197,0,84.7185
Indonesia,IDN,1989,2941.0554,0,103.77135
Indonesia,IDN,1990,3171.8347,0,122.957115
Indonesia,IDN,1991,3388.2236,0,134.29495
Indonesia,IDN,1992,3634.1904,0,167.60371
Indonesia,IDN,1993,3830.5156,0,153.28276
Indonesia,IDN,1994,3957.8062,0,144.44958
Indonesia,IDN,1995,4236.8105,0,155.45409
Indonesia,IDN,1996,4471.307,0,162.59505
Indonesia,IDN,1997,4826.3574,0,122.59944
Indonesia,IDN,1998,4597.4136,0,192.30252
Indonesia,IDN,1999,4953.2,0,198.46576
Indonesia,IDN,2000,5232.496,0,202.93962
Indonesia,IDN,2001,5504.366,0,236.06888
Indonesia,IDN,2002,5601.1577,0,214.22798
Indonesia,IDN,2003,6024.4307,0,200.51125
Indonesia,IDN,2004,5879.142,0,208.53665
Indonesia,IDN,2005,5968.2812,0,218.15526
Indonesia,IDN,2006,6010.588,0,200.70396
Indonesia,IDN,2007,6356.923,0,222.30681
Indonesia,IDN,2008,6333.452,0,235.6487
Indonesia,IDN,2009,6418.166,0,244.65826
Indonesia,IDN,2010,6808.2754,0,313.54276
Indonesia,IDN,2011,7171.398,0,258.46423
Indonesia,IDN,2012,7303.598,0,270.85852
Indonesia,IDN,2013,6903.22,0,321.96207
Indonesia,IDN,2014,6902.261,0,333.29718
Indonesia,IDN,2015,6982.11,0,284.78528
Indonesia,IDN,2016,6800.997,0,411.0724
Indonesia,IDN,2017,6978.414,0,410.10907
Indonesia,IDN,2018,7396.7075,0,630.1834
Indonesia,IDN,2019,7765.5405,0,708.93884
Indonesia,IDN,2020,6954.3477,0,816.6942
Indonesia,IDN,2021,6994.98,0,876.8631
Indonesia,IDN,2022,8848.812,0,1005.6426
Iran,IRN,1965,3738.0632,0,206.08473
Iran,IRN,1966,3959.8223,0,215.06897
Iran,IRN,1967,4238.6714,0,225.02487
Iran,IRN,1968,4536.7095,0,235.34503
Iran,IRN,1969,4845.4736,0,246.2945
Iran,IRN,1970,5578.617,0,257.69037
Iran,IRN,1971,5943.922,0,269.1863
Iran,IRN,1972,6504.7266,0,343.7199
Iran,IRN,1973,7672.2925,0,283.02673
Iran,IRN,1974,8459.183,0,302.78024
Iran,IRN,1975,9602.463,0,308.6364
Iran,IRN,1976,10493.931,0,335.18826
Iran,IRN,1977,11561.291,0,336.1031
Iran,IRN,1978,10760.527,0,510.1094
Iran,IRN,1979,11343.947,0,427.81784
Iran,IRN,1980,10112.76,0,428.47214
Iran,IRN,1981,9623.314,0,445.2223
Iran,IRN,1982,10377.374,0,444.9306
Iran,IRN,1983,11983.22,0,420.28845
Iran,IRN,1984,12554.952,0,379.19778
Iran,IRN,1985,13254.686,0,369.04367
Iran,IRN,1986,11907.342,0,426.199
Iran,IRN,1987,12339.324,0,457.2841
Iran,IRN,1988,12189.086,0,467.90366
Iran,IRN,1989,13068.735,0,371.07925
Iran,IRN,1990,14149.599,0,391.18335
Iran,IRN,1991,14892.835,0,285.90417
Iran,IRN,1992,15936.93,0,458.39993
Iran,IRN,1993,14552.688,0,521.22406
Iran,IRN,1994,16476.475,0,339.93735
Iran,IRN,1995,16997.062,0,404.82108
Iran,IRN,1996,18260.553,0,423.1102
Iran,IRN,1997,18702.89,0,281.16714
Iran,IRN,1998,19119.72,0,348.90384
Iran,IRN,1999,20415.078,0,237.47733
Iran,IRN,2000,21134.986,0,172.22386
Iran,IRN,2001,22196.268,0,183.10599
Iran,IRN,2002,23807.547,0,348.65805
Iran,IRN,2003,23961.666,0,410.36798
Iran,IRN,2004,26026.557,0,499.84552
Iran,IRN,2005,27054.092,0,592.3636
Iran,IRN,2006,29003.518,0,743.90515
Iran,IRN,2007,30459.473,0,707.6928
Iran,IRN,2008,31396.146,0,292.58664
Iran,IRN,2009,31751.764,0,261.20392
Iran,IRN,2010,31743.58,0,384.20227
Iran,IRN,2011,32735.17,3.713068,394.67236
Iran,IRN,2012,32577.982,49.397747,454.31564
Iran,IRN,2013,33090.832,141.84602,516.40894
Iran,IRN,2014,33842.55,132.30406,500.05493
Iran,IRN,2015,33015.492,110.4347,441.6515
Iran,IRN,2016,33855.535,199.64442,501.5935
Iran,IRN,2017,34569.65,210.2605,556.3217
Iran,IRN,2018,35521.777,204.17303,334.95282
Iran,IRN,2019,36379.61,187.32333,1069.1495
Iran,IRN,2020,37772.68,182.7635,750.42755
Iran,IRN,2021,37628.953,100.99904,495.74802
Iran,IRN,2022,37669.1,185.51147,278.47375
Iraq,IRQ,2017,14940.157,0,150.01314
Iraq,IRQ,2018,14753.848,0,143.02238
Iraq,IRQ,2019,15091.725,0,338.65244
Iraq,IRQ,1965,,0,25.281275
Iraq,IRQ,1966,,0,32.08258
Iraq,IRQ,1967,,0,35.444904
Iraq,IRQ,1968,,0,41.39033
Iraq,IRQ,1969,,0,44.126945
Iraq,IRQ,1970,,0,51.94559
Iraq,IRQ,1971,,0,58.23746
Iraq,IRQ,1972,,0,56.28437
Iraq,IRQ,1973,,0,78.873795
Iraq,IRQ,1974,,0,105.20151
Iraq,IRQ,1975,,0,117.33648
Iraq,IRQ,1976,,0,113.110985
Iraq,IRQ,1977,,0,134.97015
Iraq,IRQ,1978,,0,163.30693
Iraq,IRQ,1979,,0,230.59177
Iraq,IRQ,1980,,0,149.4373
Iraq,IRQ,1981,,0,128.22415
Iraq,IRQ,1982,,0,122.631454
Iraq,IRQ,1983,,0,119.043526
Iraq,IRQ,1984,,0,117.3024
Iraq,IRQ,1985,,0,114.496605
Iraq,IRQ,1986,,0,109.86924
Iraq,IRQ,1987,,0,463.1982
Iraq,IRQ,1988,,0,452.58212
Iraq,IRQ,1989,,0,440.76984
Iraq,IRQ,1990,,0,778.7111
Iraq,IRQ,1991,,0,355.43817
Iraq,IRQ,1992,,0,839.388
Iraq,IRQ,1993,,0,944.25494
Iraq,IRQ,1994,,0,912.4109
Iraq,IRQ,1995,,0,1004.96643
Iraq,IRQ,1996,,0,886.7652
Iraq,IRQ,1997,,0,875.0232
Iraq,IRQ,1998,,0,794.939
Iraq,IRQ,1999,,0,441.803
Iraq,IRQ,2000,,0,383.7873
Iraq,IRQ,2001,,0,427.62973
Iraq,IRQ,2002,,0,506.9445
Iraq,IRQ,2003,,0,509.54187
Iraq,IRQ,2004,,0,594.756
Iraq,IRQ,2005,,0,488.28113
Iraq,IRQ,2006,,0,491.2794
Iraq,IRQ,2007,,0,450.50223
Iraq,IRQ,2008,,0,281.98654
Iraq,IRQ,2009,,0,260.95117
Iraq,IRQ,2010,,0,320.93256
Iraq,IRQ,2011,,0,289.6427
Iraq,IRQ,2012,,0,356.00873
Iraq,IRQ,2013,,0,357.5601
Iraq,IRQ,2014,,0,213.24683
Iraq,IRQ,2015,,0,185.68336
Iraq,IRQ,2016,,0,237.17871
Iraq,IRQ,2020,,0,280.14767
Iraq,IRQ,2021,,0,223.75128
Iraq,IRQ,2022,,0,217.68582
Ireland,IRL,1979,30234.973,0,728.4445
Ireland,IRL,1980,28881.453,0,730.10254
Ireland,IRL,1981,27868.84,0,743.0562
Ireland,IRL,1982,27501.785,0,687.5525
Ireland,IRL,1983,26943.8,0,663.455
Ireland,IRL,1984,26591.156,0,581.2185
Ireland,IRL,1985,27686.209,0,706.28046
Ireland,IRL,1986,29805.387,0,772.7663
Ireland,IRL,1987,30364.049,0,577.4528
Ireland,IRL,1988,30194.041,0,737.33856
Ireland,IRL,1989,31409.465,0,592.36285
Ireland,IRL,1990,33231.85,0,591.335
Ireland,IRL,1991,34311.664,0,629.3969
Ireland,IRL,1992,34176.715,0,688.8869
Ireland,IRL,1993,34780.047,0,650.4948
Ireland,IRL,1994,36005.8,0,780.08264
Ireland,IRL,1995,36727.367,0,602.22437
Ireland,IRL,1996,38476.49,0,627.31604
Ireland,IRL,1997,39371.62,0,662.42456
Ireland,IRL,1998,41679.64,0,945.94226
Ireland,IRL,1999,43600.95,0,899.2705
Ireland,IRL,2000,45058.2,0,935.68726
Ireland,IRL,2001,47042.203,0,794.4643
Ireland,IRL,2002,45528.76,0,1040.8417
Ireland,IRL,2003,43834.76,0,840.10944
Ireland,IRL,2004,43728.254,0,1004.79016
Ireland,IRL,2005,44345.406,0,1314.3755
Ireland,IRL,2006,44203.062,0,1677.2631
Ireland,IRL,2007,43379.25,0,1880.2827
Ireland,IRL,2008,41685.367,0,2421.0295
Ireland,IRL,2009,36479.72,0,2769.064
Ireland,IRL,2010,36858.07,0,2548.9878
Ireland,IRL,2011,33906.03,0,3559.37
Ireland,IRL,2012,33273.816,0,3415.1387
Ireland,IRL,2013,32311.059,0,3645.24
Ireland,IRL,2014,31514.48,0,4086.3743
Ireland,IRL,2015,32383.404,0,4890.8706
Ireland,IRL,2016,33901.582,0,4616.0977
Ireland,IRL,2017,32799.8,0,5425.8823
Ireland,IRL,2018,32523.857,0,6049.939
Ireland,IRL,2019,31375.68,0,6895.195
Ireland,IRL,2020,27964.996,0,7665.064
Ireland,IRL,2021,29368.947,0,6623.028
Ireland,IRL,2022,30159.404,0,7601.9966
Ireland,IRL,1965,,0,976.5701
Ireland,IRL,1966,,0,875.63556
Ireland,IRL,1967,,0,823.13763
Ireland,IRL,1968,,0,782.7576
Ireland,IRL,1969,,0,589.4328
Ireland,IRL,1970,,0,807.7536
Ireland,IRL,1971,,0,463.25537
Ireland,IRL,1972,,0,673.19196
Ireland,IRL,1973,,0,617.70984
Ireland,IRL,1974,,0,751.9066
Ireland,IRL,1975,,0,490.05035
Ireland,IRL,1976,,0,547.1035
Ireland,IRL,1977,,0,676.2443
Ireland,IRL,1978,,0,624.21423
Israel,ISR,1980,24722.629,0,0
Israel,ISR,1981,24667.678,0,1.5494769
Israel,ISR,1982,26135.535,0,1.5191917
Israel,ISR,1983,25586.045,0,0.74313307
Israel,ISR,1984,25984.883,0,1.4505692
Israel,ISR,1985,23490.018,0,1.4139162
Israel,ISR,1986,24057.912,0,4.1304393
Israel,ISR,1987,25115.096,0,6.702122
Israel,ISR,1988,26186.041,0,6.519819
Israel,ISR,1989,26628.635,0,1.9008759
Israel,ISR,1990,26883.686,0,1.8468666
Israel,ISR,1991,26556.129,0,3.5894365
Israel,ISR,1992,30143.945,0,16.882502
Israel,ISR,1993,31899.348,0,14.748051
Israel,ISR,1994,32452.902,0,12.721117
Israel,ISR,1995,35617.06,0,13.49302
Israel,ISR,1996,36031.637,0,12.644612
Israel,ISR,1997,38504.227,0,12.871516
Israel,ISR,1998,39649.117,0,12.594713
Israel,ISR,1999,40235.46,0,16.279457
Israel,ISR,2000,37155.785,0,14.98567
Israel,ISR,2001,36414.734,0,9.418997
Israel,ISR,2002,36429.715,0,33.133995
Israel,ISR,2003,36842.984,0,37.768528
Israel,ISR,2004,36894.19,0,35.70604
Israel,ISR,2005,36414.92,0,43.711327
Israel,ISR,2006,36003.914,0,25.012993
Israel,ISR,2007,36702.867,0,22.565546
Israel,ISR,2008,37113.395,0,26.166534
Israel,ISR,2009,35406.477,0,54.433754
Israel,ISR,2010,36146.64,0,83.25127
Israel,ISR,2011,36125.1,0,133.4313
Israel,ISR,2012,37071.688,0,195.992
Israel,ISR,2013,34441.54,0,212.95096
Israel,ISR,2014,32876.57,0,349.52112
Israel,ISR,2015,33961.54,0,464.92905
Israel,ISR,2016,33840.59,0,634.61176
Israel,ISR,2017,33902.535,0,634.77594
Israel,ISR,2018,33804.676,0,688.6147
Israel,ISR,2019,34009.133,0,1076.3241
Israel,ISR,2020,31209.422,0,1384.3883
Israel,ISR,2021,30894.55,0,1693.7766
Israel,ISR,2022,31467.791,0,2175.225
Israel,ISR,1965,,0,
Israel,ISR,1966,,0,
Israel,ISR,1967,,0,
Israel,ISR,1968,,0,
Israel,ISR,1969,,0,
Israel,ISR,1970,,0,
Israel,ISR,1971,,0,0
Israel,ISR,1972,,0,0
Israel,ISR,1973,,0,0
Israel,ISR,1974,,0,0
Israel,ISR,1975,,0,0
Israel,ISR,1976,,0,0
Israel,ISR,1977,,0,0
Israel,ISR,1978,,0,0
Israel,ISR,1979,,0,0
Italy,ITA,1965,15252.905,193.56897,2598.4353
Italy,ITA,1966,16543.133,211.27173,2679.9512
Italy,ITA,1967,18121.703,171.02864,2588.5369
Italy,ITA,1968,19670.861,138.80156,2597.4805
Italy,ITA,1969,21364.555,89.88777,2507.766
Italy,ITA,1970,23651.611,169.00346,2473.793
Italy,ITA,1971,24958.193,178.01888,2387.3337
Italy,ITA,1972,26009.441,190.55002,2472.4778
Italy,ITA,1973,27299.904,163.94887,2249.9158
Italy,ITA,1974,27054.16,176.72704,2272.5486
Italy,ITA,1975,26090.473,195.71202,2416.6353
Italy,ITA,1976,27640.72,195.02858,2294.987
Italy,ITA,1977,26999.543,172.59738,2915.3333
Italy,ITA,1978,27867.664,224.86018,2609.2537
Italy,ITA,1979,28794.363,132.99266,2625.048
Italy,ITA,1980,27908.086,111.22476,2582.6516
Italy,ITA,1981,27286.143,135.87047,2430.088
Italy,ITA,1982,26542.268,341.18875,2348.0908
Italy,ITA,1983,25977.293,289.87933,2339.282
Italy,ITA,1984,26307.791,345.141,2392.348
