Entity,Code,Year,Coal (% equivalent primary energy)
Taiwan,TWN,1974,15.0982485
Taiwan,TWN,1975,12.497064
Taiwan,TWN,1976,10.869384
Taiwan,TWN,1977,11.341503
Taiwan,TWN,1978,10.593174
Taiwan,TWN,1979,12.597508
Taiwan,TWN,1980,14.136973
Taiwan,TWN,1981,13.932155
Taiwan,TWN,1982,14.635759
Taiwan,TWN,1983,17.860195
Taiwan,TWN,1984,19.862404
Taiwan,TWN,1985,20.103813
Taiwan,TWN,1986,22.48887
Taiwan,TWN,1987,22.477406
Taiwan,TWN,1988,23.583958
Taiwan,TWN,1989,23.177853
Taiwan,TWN,1990,21.495796
Taiwan,TWN,1991,22.267563
Taiwan,TWN,1992,24.21331
Taiwan,TWN,1993,25.738695
Taiwan,TWN,1994,25.241426
Taiwan,TWN,1995,24.483059
Taiwan,TWN,1996,26.51313
Taiwan,TWN,1997,28.641886
Taiwan,TWN,1998,29.311106
Taiwan,TWN,1999,28.934864
Taiwan,TWN,2000,32.066566
Taiwan,TWN,2001,32.63633
Taiwan,TWN,2002,33.907166
Taiwan,TWN,2003,34.592594
Taiwan,TWN,2004,34.521793
Taiwan,TWN,2005,34.698997
Taiwan,TWN,2006,35.48611
Taiwan,TWN,2007,35.66944
Taiwan,TWN,2008,35.314926
Taiwan,TWN,2009,34.603542
Taiwan,TWN,2010,34.626736
Taiwan,TWN,2011,36.0659
Taiwan,TWN,2012,35.58891
Taiwan,TWN,2013,35.540348
Taiwan,TWN,2014,35.13971
Taiwan,TWN,2015,34.11756
Taiwan,TWN,2016,34.30367
Taiwan,TWN,2017,34.873333
Taiwan,TWN,2018,34.588333
Taiwan,TWN,2019,34.521248
Taiwan,TWN,2020,33.196045
Taiwan,TWN,2021,33.660515
Taiwan,TWN,2022,33.062332
Thailand,THA,1981,3.9834127
Thailand,THA,1982,5.067009
Thailand,THA,1983,4.437797
Thailand,THA,1984,5.039769
Thailand,THA,1985,9.687762
Thailand,THA,1986,8.929003
Thailand,THA,1987,11.293882
Thailand,THA,1988,10.339876
Thailand,THA,1989,10.88205
Thailand,THA,1990,12.80857
Thailand,THA,1991,13.596778
Thailand,THA,1992,13.299982
Thailand,THA,1993,13.055621
Thailand,THA,1994,13.431289
Thailand,THA,1995,13.573015
Thailand,THA,1996,14.596738
Thailand,THA,1997,14.29979
Thailand,THA,1998,12.452892
Thailand,THA,1999,12.493043
Thailand,THA,2000,12.358769
Thailand,THA,2001,13.045445
Thailand,THA,2002,12.843047
Thailand,THA,2003,12.19952
Thailand,THA,2004,12.590271
Thailand,THA,2005,13.190908
Thailand,THA,2006,13.782776
Thailand,THA,2007,14.97607
Thailand,THA,2008,16.153246
Thailand,THA,2009,15.779716
Thailand,THA,2010,15.197105
Thailand,THA,2011,15.05464
Thailand,THA,2012,14.720082
Thailand,THA,2013,14.406155
Thailand,THA,2014,15.386565
Thailand,THA,2015,14.76535
Thailand,THA,2016,14.745134
Thailand,THA,2017,14.536972
Thailand,THA,2018,15.026135
Thailand,THA,2019,13.384933
Thailand,THA,2020,15.382917
Thailand,THA,2021,15.621149
Thailand,THA,2022,14.046508
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Turkey,TUR,1982,28.529978
Turkey,TUR,1983,30.37315
Turkey,TUR,1984,32.412132
Turkey,TUR,1985,35.944954
Turkey,TUR,1986,36.302383
Turkey,TUR,1987,33.619785
Turkey,TUR,1988,29.558786
Turkey,TUR,1989,33.93873
Turkey,TUR,1990,33.18907
Turkey,TUR,1991,34.730633
Turkey,TUR,1992,32.908302
Turkey,TUR,1993,28.01807
Turkey,TUR,1994,29.018787
Turkey,TUR,1995,27.067762
Turkey,TUR,1996,27.912664
Turkey,TUR,1997,29.809996
Turkey,TUR,1998,30.159473
Turkey,TUR,1999,28.7787
Turkey,TUR,2000,30.21023
Turkey,TUR,2001,27.316704
Turkey,TUR,2002,26.0745
Turkey,TUR,2003,26.594873
Turkey,TUR,2004,26.3506
Turkey,TUR,2005,25.85257
Turkey,TUR,2006,27.520775
Turkey,TUR,2007,29.179081
Turkey,TUR,2008,29.2106
Turkey,TUR,2009,30.089039
Turkey,TUR,2010,29.0219
Turkey,TUR,2011,29.273357
Turkey,TUR,2012,29.69352
Turkey,TUR,2013,25.86733
Turkey,TUR,2014,28.734802
Turkey,TUR,2015,25.145674
Turkey,TUR,2016,26.509336
Turkey,TUR,2017,25.674805
Turkey,TUR,2018,26.885122
Turkey,TUR,2019,26.577637
Turkey,TUR,2020,26.192411
Turkey,TUR,2021,24.934755
Turkey,TUR,2022,24.89133
Turkmenistan,TKM,1985,2.6168787
Turkmenistan,TKM,1986,2.102585
Turkmenistan,TKM,1987,2.1135523
Turkmenistan,TKM,1988,1.7994314
Turkmenistan,TKM,1989,2.0431285
Turkmenistan,TKM,1990,2.8176918
Turkmenistan,TKM,1991,2.4006922
Turkmenistan,TKM,1992,1.0773488
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.044575207
Turkmenistan,TKM,1995,0.05415345
Turkmenistan,TKM,1996,0.3420376
USSR,OWID_USS,1965,50.010853
USSR,OWID_USS,1966,48.737267
USSR,OWID_USS,1967,47.092567
USSR,OWID_USS,1968,44.998356
USSR,OWID_USS,1969,43.712982
USSR,OWID_USS,1970,41.20804
USSR,OWID_USS,1971,40.07426
USSR,OWID_USS,1972,39.183002
USSR,OWID_USS,1973,37.689407
USSR,OWID_USS,1974,35.88978
USSR,OWID_USS,1975,35.1754
USSR,OWID_USS,1976,33.818527
USSR,OWID_USS,1977,32.947678
USSR,OWID_USS,1978,31.388998
USSR,OWID_USS,1979,30.773613
USSR,OWID_USS,1980,29.18227
USSR,OWID_USS,1981,28.39214
USSR,OWID_USS,1982,28.126816
USSR,OWID_USS,1983,27.616713
USSR,OWID_USS,1984,26.359821
Ukraine,UKR,1985,35.527977
Ukraine,UKR,1986,35.116447
Ukraine,UKR,1987,34.07108
Ukraine,UKR,1988,32.10204
Ukraine,UKR,1989,30.593592
Ukraine,UKR,1990,30.235487
Ukraine,UKR,1991,28.63154
Ukraine,UKR,1992,33.351334
Ukraine,UKR,1993,33.88636
Ukraine,UKR,1994,31.645056
Ukraine,UKR,1995,32.065044
Ukraine,UKR,1996,25.886684
Ukraine,UKR,1997,26.185053
Ukraine,UKR,1998,27.808735
Ukraine,UKR,1999,27.9253
Ukraine,UKR,2000,28.274593
Ukraine,UKR,2001,27.92573
Ukraine,UKR,2002,28.276285
Ukraine,UKR,2003,28.35297
Ukraine,UKR,2004,27.041912
Ukraine,UKR,2005,27.017563
Ukraine,UKR,2006,28.710894
Ukraine,UKR,2007,30.663609
Ukraine,UKR,2008,31.119999
Ukraine,UKR,2009,31.352879
Ukraine,UKR,2010,31.176292
Ukraine,UKR,2011,32.71948
Ukraine,UKR,2012,34.429245
Ukraine,UKR,2013,35.178673
Ukraine,UKR,2014,34.240227
Ukraine,UKR,2015,31.693062
Ukraine,UKR,2016,35.942398
Ukraine,UKR,2017,30.713058
Ukraine,UKR,2018,32.241436
Ukraine,UKR,2019,31.667074
Ukraine,UKR,2020,28.930277
Ukraine,UKR,2021,28.354391
Ukraine,UKR,2022,22.250248
United Kingdom,GBR,1965,58.946236
United Kingdom,GBR,1966,55.829002
United Kingdom,GBR,1967,52.13587
United Kingdom,GBR,1968,50.37494
United Kingdom,GBR,1969,47.38608
United Kingdom,GBR,1970,43.776566
United Kingdom,GBR,1971,39.527657
United Kingdom,GBR,1972,34.121464
United Kingdom,GBR,1973,35.20636
United Kingdom,GBR,1974,32.633312
United Kingdom,GBR,1975,34.82062
United Kingdom,GBR,1976,34.72073
United Kingdom,GBR,1977,34.195156
United Kingdom,GBR,1978,33.12268
United Kingdom,GBR,1979,34.01302
United Kingdom,GBR,1980,34.709885
United Kingdom,GBR,1981,35.504482
United Kingdom,GBR,1982,33.548416
United Kingdom,GBR,1983,33.724026
United Kingdom,GBR,1984,23.973835
United Kingdom,GBR,1985,30.58831
United Kingdom,GBR,1986,32.142944
United Kingdom,GBR,1987,32.984455
United Kingdom,GBR,1988,31.596779
United Kingdom,GBR,1989,30.37726
United Kingdom,GBR,1990,30.111319
United Kingdom,GBR,1991,29.540247
United Kingdom,GBR,1992,27.948614
United Kingdom,GBR,1993,24.060184
United Kingdom,GBR,1994,22.737682
United Kingdom,GBR,1995,21.622076
United Kingdom,GBR,1996,19.27951
United Kingdom,GBR,1997,17.497189
United Kingdom,GBR,1998,16.92013
United Kingdom,GBR,1999,15.112602
United Kingdom,GBR,2000,16.031227
United Kingdom,GBR,2001,16.809662
United Kingdom,GBR,2002,15.78274
United Kingdom,GBR,2003,16.60123
United Kingdom,GBR,2004,16.07105
United Kingdom,GBR,2005,16.2324
United Kingdom,GBR,2006,17.954868
United Kingdom,GBR,2007,17.387943
United Kingdom,GBR,2008,16.423573
United Kingdom,GBR,2009,14.267188
United Kingdom,GBR,2010,14.297965
United Kingdom,GBR,2011,15.273161
United Kingdom,GBR,2012,18.963346
United Kingdom,GBR,2013,18.3389
United Kingdom,GBR,2014,15.677526
United Kingdom,GBR,2015,12.186283
United Kingdom,GBR,2016,6.2694297
United Kingdom,GBR,2017,5.0705824
United Kingdom,GBR,2018,4.3139987
United Kingdom,GBR,2019,3.143169
United Kingdom,GBR,2020,3.212072
United Kingdom,GBR,2021,3.2913663
United Kingdom,GBR,2022,2.8900552
United States,USA,1965,22.329023
United States,USA,1966,22.173317
United States,USA,1967,21.022202
United States,USA,1968,20.53351
United States,USA,1969,19.605043
United States,USA,1970,18.755848
United States,USA,1971,17.371561
United States,USA,1972,17.230764
United States,USA,1973,17.755785
United States,USA,1974,17.767662
United States,USA,1975,18.248634
United States,USA,1976,18.560795
United States,USA,1977,18.550072
United States,USA,1978,17.943375
United States,USA,1979,19.399586
United States,USA,1980,20.691929
United States,USA,1981,21.992817
United States,USA,1982,22.08182
United States,USA,1983,22.98789
United States,USA,1984,23.487019
United States,USA,1985,24.109404
United States,USA,1986,23.589277
United States,USA,1987,23.812002
United States,USA,1988,23.834522
United States,USA,1989,23.546766
United States,USA,1990,23.612549
United States,USA,1991,23.421072
United States,USA,1992,23.239561
United States,USA,1993,23.610289
United States,USA,1994,23.270586
United States,USA,1995,22.977991
United States,USA,1996,23.239174
United States,USA,1997,23.553127
United States,USA,1998,23.632883
United States,USA,1999,23.185328
United States,USA,2000,23.682182
United States,USA,2001,23.545584
United States,USA,2002,23.189936
United States,USA,2003,23.55766
United States,USA,2004,23.254843
United States,USA,2005,23.58575
United States,USA,2006,23.408703
United States,USA,2007,23.403412
United States,USA,2008,23.605125
United States,USA,2009,21.837326
United States,USA,2010,22.351156
United States,USA,2011,21.27442
United States,USA,2012,19.316635
United States,USA,2013,19.520834
United States,USA,2014,19.275326
United States,USA,2015,16.81389
United States,USA,2016,15.3975725
United States,USA,2017,14.921522
United States,USA,2018,13.78466
United States,USA,2019,11.855091
United States,USA,2020,10.389673
United States,USA,2021,11.31968
United States,USA,2022,10.289186
Upper-middle-income countries,,1965,50.70985
Upper-middle-income countries,,1966,49.565327
Upper-middle-income countries,,1967,47.489594
Upper-middle-income countries,,1968,45.385395
Upper-middle-income countries,,1969,45.01449
Upper-middle-income countries,,1970,44.396816
Upper-middle-income countries,,1971,43.889458
Upper-middle-income countries,,1972,42.900146
Upper-middle-income countries,,1973,41.091404
Upper-middle-income countries,,1974,39.172565
Upper-middle-income countries,,1975,39.273773
Upper-middle-income countries,,1976,37.82987
Upper-middle-income countries,,1977,37.626827
Upper-middle-income countries,,1978,36.812286
Upper-middle-income countries,,1979,36.318657
Upper-middle-income countries,,1980,35.65799
Upper-middle-income countries,,1981,35.23868
Upper-middle-income countries,,1982,35.518612
Upper-middle-income countries,,1983,35.752083
Upper-middle-income countries,,1984,35.6022
Upper-middle-income countries,,1985,37.411835
Upper-middle-income countries,,1986,37.516914
Upper-middle-income countries,,1987,37.923355
Upper-middle-income countries,,1988,38.031883
Upper-middle-income countries,,1989,37.933777
Upper-middle-income countries,,1990,37.31636
Upper-middle-income countries,,1991,37.325123
Upper-middle-income countries,,1992,37.687157
Upper-middle-income countries,,1993,38.28694
Upper-middle-income countries,,1994,39.234127
Upper-middle-income countries,,1995,39.147152
Upper-middle-income countries,,1996,39.55315
Upper-middle-income countries,,1997,38.670807
Upper-middle-income countries,,1998,37.98991
Upper-middle-income countries,,1999,38.193317
Upper-middle-income countries,,2000,37.58302
Upper-middle-income countries,,2001,37.973213
Upper-middle-income countries,,2002,39.152943
Upper-middle-income countries,,2003,41.665985
Upper-middle-income countries,,2004,42.98865
Upper-middle-income countries,,2005,45.151646
Upper-middle-income countries,,2006,46.0529
Upper-middle-income countries,,2007,46.966343
Upper-middle-income countries,,2008,46.69258
Upper-middle-income countries,,2009,47.59767
Upper-middle-income countries,,2010,46.685284
Upper-middle-income countries,,2011,47.544903
Upper-middle-income countries,,2012,46.5352
Upper-middle-income countries,,2013,46.032375
Upper-middle-income countries,,2014,45.08975
Upper-middle-income countries,,2015,43.863365
Upper-middle-income countries,,2016,42.558327
Upper-middle-income countries,,2017,41.76134
Upper-middle-income countries,,2018,41.13068
Upper-middle-income countries,,2019,40.82843
Upper-middle-income countries,,2020,41.23934
Upper-middle-income countries,,2021,40.173782
Upper-middle-income countries,,2022,40.131725
Uzbekistan,UZB,1985,3.7130713
Uzbekistan,UZB,1986,4.283694
Uzbekistan,UZB,1987,3.4254465
Uzbekistan,UZB,1988,3.742892
Uzbekistan,UZB,1989,4.0772595
Uzbekistan,UZB,1990,4.07429
Uzbekistan,UZB,1991,3.7735217
Uzbekistan,UZB,1992,3.1318254
Uzbekistan,UZB,1993,2.3687072
Uzbekistan,UZB,1994,2.4383895
Uzbekistan,UZB,1995,2.0405123
Uzbekistan,UZB,1996,1.8478979
Uzbekistan,UZB,1997,1.8552687
Uzbekistan,UZB,1998,1.8638885
Uzbekistan,UZB,1999,1.6437007
Uzbekistan,UZB,2000,1.8353025
Uzbekistan,UZB,2001,1.5333413
Uzbekistan,UZB,2002,1.5927079
Uzbekistan,UZB,2003,1.3550305
Uzbekistan,UZB,2004,1.8369344
Uzbekistan,UZB,2005,1.7475023
Uzbekistan,UZB,2006,2.0298078
Uzbekistan,UZB,2007,1.632146
Uzbekistan,UZB,2008,2.197982
Uzbekistan,UZB,2009,2.1085067
Uzbekistan,UZB,2010,1.737817
Uzbekistan,UZB,2011,1.7679856
Uzbekistan,UZB,2012,2.4623995
Uzbekistan,UZB,2013,3.6618438
Uzbekistan,UZB,2014,3.2593124
Uzbekistan,UZB,2015,2.7476537
Uzbekistan,UZB,2016,3.3909724
Uzbekistan,UZB,2017,3.1019218
Uzbekistan,UZB,2018,4.426872
Uzbekistan,UZB,2019,3.911653
Uzbekistan,UZB,2020,5.3895407
Uzbekistan,UZB,2021,4.575241
Uzbekistan,UZB,2022,4.892013
Venezuela,VEN,1965,0.12147181
Venezuela,VEN,1966,0.12634325
Venezuela,VEN,1967,0.12553489
Venezuela,VEN,1968,0.12162345
Venezuela,VEN,1969,0.12551871
Venezuela,VEN,1970,0.12434325
Venezuela,VEN,1971,0.72713786
Venezuela,VEN,1972,0.724681
Venezuela,VEN,1973,1.147814
Venezuela,VEN,1974,0.83100915
Venezuela,VEN,1975,0.98658556
Venezuela,VEN,1976,0.591825
Venezuela,VEN,1977,0.8229078
Venezuela,VEN,1978,0.24810772
Venezuela,VEN,1979,0.4691156
Venezuela,VEN,1980,0.3992511
Venezuela,VEN,1981,0.38022178
Venezuela,VEN,1982,0.21278946
Venezuela,VEN,1983,0.29881757
Venezuela,VEN,1984,0.32061747
Venezuela,VEN,1985,0.4132612
Venezuela,VEN,1986,0.42772478
Venezuela,VEN,1987,0.5623212
Venezuela,VEN,1988,0.3924239
Venezuela,VEN,1989,1.068528
Venezuela,VEN,1990,0.89175034
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.006455064
Venezuela,VEN,1993,0.050887942
Venezuela,VEN,1994,0.09135183
Venezuela,VEN,1995,0.008170112
Venezuela,VEN,1996,0.026348937
Venezuela,VEN,1997,0.053249124
Venezuela,VEN,1998,0.05234544
Venezuela,VEN,1999,0.053370528
Venezuela,VEN,2000,0.18778712
Venezuela,VEN,2001,0.066906385
Venezuela,VEN,2002,0.024677353
Venezuela,VEN,2003,0.062320225
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.048123986
Venezuela,VEN,2006,0.3031748
Venezuela,VEN,2007,0.16085881
Venezuela,VEN,2008,0.16649714
Venezuela,VEN,2009,0.28102723
Venezuela,VEN,2010,0.2449159
Venezuela,VEN,2011,0.24596918
Venezuela,VEN,2012,0.24170792
Venezuela,VEN,2013,0.23883718
Venezuela,VEN,2014,0.23317483
Venezuela,VEN,2015,0.15766546
Venezuela,VEN,2016,0.2031515
Venezuela,VEN,2017,0.11196267
Venezuela,VEN,2018,0.053064473
Venezuela,VEN,2019,0.12205175
Venezuela,VEN,2020,0.10406205
Venezuela,VEN,2021,0.081076495
Venezuela,VEN,2022,0.06779196
Vietnam,VNM,1981,54.25604
Vietnam,VNM,1982,56.172596
Vietnam,VNM,1983,54.079712
Vietnam,VNM,1984,53.66283
Vietnam,VNM,1985,52.89561
Vietnam,VNM,1986,53.77161
Vietnam,VNM,1987,53.244106
Vietnam,VNM,1988,49.89623
Vietnam,VNM,1989,42.050804
Vietnam,VNM,1990,33.52023
Vietnam,VNM,1991,31.802675
Vietnam,VNM,1992,29.185888
Vietnam,VNM,1993,24.73852
Vietnam,VNM,1994,24.451138
Vietnam,VNM,1995,28.323427
Vietnam,VNM,1996,27.596617
Vietnam,VNM,1997,30.776484
Vietnam,VNM,1998,30.522087
Vietnam,VNM,1999,22.064457
Vietnam,VNM,2000,25.466446
Vietnam,VNM,2001,24.623205
Vietnam,VNM,2002,25.706375
Vietnam,VNM,2003,27.770496
Vietnam,VNM,2004,29.859558
Vietnam,VNM,2005,29.405853
Vietnam,VNM,2006,19.652332
Vietnam,VNM,2007,19.693634
Vietnam,VNM,2008,30.240349
Vietnam,VNM,2009,27.73689
Vietnam,VNM,2010,31.330883
Vietnam,VNM,2011,33.779293
Vietnam,VNM,2012,29.989481
Vietnam,VNM,2013,30.324142
Vietnam,VNM,2014,33.182396
Vietnam,VNM,2015,36.783752
Vietnam,VNM,2016,36.705822
Vietnam,VNM,2017,34.084133
Vietnam,VNM,2018,40.465397
Vietnam,VNM,2019,48.17169
Vietnam,VNM,2020,50.602543
Vietnam,VNM,2021,49.663948
Vietnam,VNM,2022,44.65545
Western Africa (EI),,1965,9.544916
Western Africa (EI),,1966,8.532805
Western Africa (EI),,1967,3.9224744
Western Africa (EI),,1968,0.6491288
Western Africa (EI),,1969,0.71611917
Western Africa (EI),,1970,1.1786458
Western Africa (EI),,1971,1.897842
Western Africa (EI),,1972,2.305455
Western Africa (EI),,1973,2.0670564
Western Africa (EI),,1974,1.6140786
Western Africa (EI),,1975,1.6216251
Western Africa (EI),,1976,1.332862
Western Africa (EI),,1977,1.2565082
Western Africa (EI),,1978,1.080415
Western Africa (EI),,1979,0.951028
Western Africa (EI),,1980,0.78888124
Western Africa (EI),,1981,0.6437437
Western Africa (EI),,1982,0.3909255
Western Africa (EI),,1983,0.4152014
Western Africa (EI),,1984,0.51580274
Western Africa (EI),,1985,0.576009
Western Africa (EI),,1986,0.7245814
Western Africa (EI),,1987,0.6548382
Western Africa (EI),,1988,0.41032267
Western Africa (EI),,1989,0.41094553
Western Africa (EI),,1990,0.4283233
Western Africa (EI),,1991,0.39663702
Western Africa (EI),,1992,0.29424095
Western Africa (EI),,1993,0.1957426
Western Africa (EI),,1994,0.23673148
Western Africa (EI),,1995,0.24138086
Western Africa (EI),,1996,0.2059956
Western Africa (EI),,1997,0.2036758
Western Africa (EI),,1998,0.21387888
Western Africa (EI),,1999,0.21058317
Western Africa (EI),,2000,0.18330748
Western Africa (EI),,2001,0.14784063
Western Africa (EI),,2002,0.20943905
Western Africa (EI),,2003,0.18136221
Western Africa (EI),,2004,0.38771337
Western Africa (EI),,2005,0.4026192
Western Africa (EI),,2006,0.4834753
Western Africa (EI),,2007,0.5265478
Western Africa (EI),,2008,0.5179127
Western Africa (EI),,2009,0.64049804
Western Africa (EI),,2010,0.73909324
Western Africa (EI),,2011,0.8809421
Western Africa (EI),,2012,0.7947523
Western Africa (EI),,2013,0.78482556
Western Africa (EI),,2014,1.1341357
Western Africa (EI),,2015,1.2402791
Western Africa (EI),,2016,1.5483779
Western Africa (EI),,2017,1.1869127
Western Africa (EI),,2018,1.2208005
Western Africa (EI),,2019,1.1464264
Western Africa (EI),,2020,1.0251304
Western Africa (EI),,2021,1.0392268
Western Africa (EI),,2022,0.9630763
World,OWID_WRL,1965,37.268463
World,OWID_WRL,1966,35.78012
World,OWID_WRL,1967,33.925613
World,OWID_WRL,1968,32.47021
World,OWID_WRL,1969,31.358286
World,OWID_WRL,1970,29.935324
World,OWID_WRL,1971,28.59985
World,OWID_WRL,1972,27.45438
World,OWID_WRL,1973,26.707823
World,OWID_WRL,1974,26.560577
World,OWID_WRL,1975,26.947817
World,OWID_WRL,1976,26.525677
World,OWID_WRL,1977,26.341337
World,OWID_WRL,1978,25.599306
World,OWID_WRL,1979,25.89863
World,OWID_WRL,1980,26.75875
World,OWID_WRL,1981,27.24612
World,OWID_WRL,1982,27.699322
World,OWID_WRL,1983,28.101093
World,OWID_WRL,1984,27.989117
World,OWID_WRL,1985,28.45316
World,OWID_WRL,1986,28.142426
World,OWID_WRL,1987,28.264574
World,OWID_WRL,1988,28.054337
World,OWID_WRL,1989,27.774662
World,OWID_WRL,1990,27.097713
World,OWID_WRL,1991,26.65104
World,OWID_WRL,1992,26.397362
World,OWID_WRL,1993,26.32319
World,OWID_WRL,1994,26.095343
World,OWID_WRL,1995,25.689455
World,OWID_WRL,1996,25.569353
World,OWID_WRL,1997,25.264858
World,OWID_WRL,1998,24.94768
World,OWID_WRL,1999,24.628696
World,OWID_WRL,2000,24.859995
World,OWID_WRL,2001,25.000551
World,OWID_WRL,2002,25.441282
World,OWID_WRL,2003,26.725275
World,OWID_WRL,2004,27.222464
World,OWID_WRL,2005,28.312216
World,OWID_WRL,2006,28.968302
World,OWID_WRL,2007,29.702736
World,OWID_WRL,2008,29.758638
World,OWID_WRL,2009,29.77415
World,OWID_WRL,2010,29.674377
World,OWID_WRL,2011,30.361233
World,OWID_WRL,2012,30.017597
World,OWID_WRL,2013,29.936022
World,OWID_WRL,2014,29.747078
World,OWID_WRL,2015,28.719933
World,OWID_WRL,2016,27.75791
World,OWID_WRL,2017,27.451992
World,OWID_WRL,2018,27.134233
World,OWID_WRL,2019,26.681614
World,OWID_WRL,2020,26.839083
World,OWID_WRL,2021,26.854982
World,OWID_WRL,2022,26.732615
